timestamp,angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,focus_0,focus_1,focus_2,focus_3,focus_4,opponent_0,opponent_1,opponent_2,opponent_3,opponent_4,opponent_5,opponent_6,opponent_7,opponent_8,opponent_9,opponent_10,opponent_11,opponent_12,opponent_13,opponent_14,opponent_15,opponent_16,opponent_17,opponent_18,opponent_19,opponent_20,opponent_21,opponent_22,opponent_23,opponent_24,opponent_25,opponent_26,opponent_27,opponent_28,opponent_29,opponent_30,opponent_31,opponent_32,opponent_33,opponent_34,opponent_35,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,accel,brake,clutch,steer,inputs
2025-05-04T02:59:10.604210,0.00336855,-0.782,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.631454,0.00336855,-0.762,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.644354,0.00336855,-0.742,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.670985,0.00336855,-0.722,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.684870,0.00336855,-0.702,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.711244,0.00336855,-0.682,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.724730,0.00336855,-0.662,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.751376,0.00336855,-0.642,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.764735,0.00336855,-0.622,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.791433,0.00336855,-0.602,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.804844,0.00336855,-0.582,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.831473,0.00336855,-0.562,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.844756,0.00336855,-0.542,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.872127,0.00336855,-0.522,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:59:10.885193,0.00336855,-0.502,0.0,2286.79,0.0,94.0,0,0.0,1,942.478,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,1.0,0,0.0,0,UP
2025-05-04T02:59:10.912034,0.00336855,-0.482,0.0,2286.79,0.0,94.0,0,0.0,1,1100.33,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,1.0,0,0.0,0,UP
2025-05-04T02:59:10.925019,0.00336855,-0.462,0.0,2286.79,0.0,94.0,0,0.0,1,1263.95,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,1.0,0,0.0,0,UP
2025-05-04T02:59:10.951843,0.00336855,-0.442,0.0,2286.79,0.0,94.0,0,0.0,1,1432.32,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,1.0,0,0.0,0,UP
2025-05-04T02:59:10.965400,0.00336855,-0.422,0.0,2286.79,0.0,94.0,0,0.0,1,1605.57,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,1.0,0,0.0,0,UP
2025-05-04T02:59:10.991948,0.00336855,-0.402,0.0,2286.79,0.0,94.0,0,0.0,1,1783.85,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,1.0,0,0.0,0,UP
2025-05-04T02:59:11.005265,0.00336855,-0.382,0.0,2286.79,0.0,94.0,0,0.0,1,1967.31,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,1.0,0,0.0,0,UP
2025-05-04T02:59:11.032267,0.00336855,-0.362,0.0,2286.79,0.0,94.0,0,0.0,1,2156.5,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,1.0,0,0.0,0,UP
2025-05-04T02:59:11.045519,0.00336855,-0.342,0.0,2286.79,0.0,94.0,0,0.0,1,2359.56,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,1.0,0,0.0,0,UP
2025-05-04T02:59:11.072053,0.00336855,-0.322,0.0,2286.79,0.0,94.0,0,0.0,1,2580.78,-0.00126258,0.0504047,-0.00399048,0.334669,0.345556,-1.0,-1.0,-1.0,-1.0,-1.0,19.8979,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.5328,30.5904,200.0,5.98804,6.20715,6.93979,8.54102,12.2381,18.4206,25.4307,44.8708,180.465,118.41,77.9154,54.5091,40.9427,32.5759,23.2272,16.7692,13.799,12.4161,12.0121,0.0,0.0,0.0,0.0,1.0,0,0.0,0,UP
