timestamp,angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,focus_0,focus_1,focus_2,focus_3,focus_4,opponent_0,opponent_1,opponent_2,opponent_3,opponent_4,opponent_5,opponent_6,opponent_7,opponent_8,opponent_9,opponent_10,opponent_11,opponent_12,opponent_13,opponent_14,opponent_15,opponent_16,opponent_17,opponent_18,opponent_19,opponent_20,opponent_21,opponent_22,opponent_23,opponent_24,opponent_25,opponent_26,opponent_27,opponent_28,opponent_29,opponent_30,opponent_31,opponent_32,opponent_33,opponent_34,opponent_35,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,accel,brake,clutch,steer,inputs
2025-05-04T02:34:18.003770,1.74846e-07,-0.982,0.0,2818.1,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-3.50693e-05,-0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,10.5409,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.66667,6.90184,7.698,9.42809,13.3333,19.492,25.758,38.3919,71.5088,88.5702,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:34:18.030738,1.74846e-07,-0.962,0.0,2818.1,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-3.50693e-05,-0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,10.5409,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.66667,6.90184,7.698,9.42809,13.3333,19.492,25.758,38.3919,71.5088,88.5702,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:34:18.041311,1.74846e-07,-0.942,0.0,2818.1,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-3.50693e-05,-0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,10.5409,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.66667,6.90184,7.698,9.42809,13.3333,19.492,25.758,38.3919,71.5088,88.5702,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:34:18.067799,1.74846e-07,-0.922,0.0,2818.1,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-3.50693e-05,-0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,10.5409,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.66667,6.90184,7.698,9.42809,13.3333,19.492,25.758,38.3919,71.5088,88.5702,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:34:18.081274,1.74846e-07,-0.902,0.0,2818.1,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-3.50693e-05,-0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,10.5409,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.66667,6.90184,7.698,9.42809,13.3333,19.492,25.758,38.3919,71.5088,88.5702,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:34:18.107915,1.74846e-07,-0.882,0.0,2818.1,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-3.50693e-05,-0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,10.5409,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.66667,6.90184,7.698,9.42809,13.3333,19.492,25.758,38.3919,71.5088,88.5702,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:34:18.121224,1.74846e-07,-0.862,0.0,2818.1,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-3.50693e-05,-0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,10.5409,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.66667,6.90184,7.698,9.42809,13.3333,19.492,25.758,38.3919,71.5088,88.5702,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:34:18.147930,1.74846e-07,-0.842,0.0,2818.1,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-3.50693e-05,-0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,10.5409,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.66667,6.90184,7.698,9.42809,13.3333,19.492,25.758,38.3919,71.5088,88.5702,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:34:18.161386,1.74846e-07,-0.822,0.0,2818.1,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-3.50693e-05,-0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,10.5409,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.66667,6.90184,7.698,9.42809,13.3333,19.492,25.758,38.3919,71.5088,88.5702,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-05-04T02:34:18.188180,1.74846e-07,-0.802,0.0,2818.1,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-3.50693e-05,-0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,10.5409,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,6.66667,6.90184,7.698,9.42809,13.3333,19.492,25.758,38.3919,71.5088,88.5702,38.2456,19.1959,12.879,9.74601,6.66666,4.71404,3.849,3.45092,3.33333,0.0,0.0,0.0,0.0,0,0,0.0,0,None
