timestamp,angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,focus_0,focus_1,focus_2,focus_3,focus_4,opponent_0,opponent_1,opponent_2,opponent_3,opponent_4,opponent_5,opponent_6,opponent_7,opponent_8,opponent_9,opponent_10,opponent_11,opponent_12,opponent_13,opponent_14,opponent_15,opponent_16,opponent_17,opponent_18,opponent_19,opponent_20,opponent_21,opponent_22,opponent_23,opponent_24,opponent_25,opponent_26,opponent_27,opponent_28,opponent_29,opponent_30,opponent_31,opponent_32,opponent_33,opponent_34,opponent_35,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,accel,brake,clutch,steer,keypresses
2025-03-27T15:34:48.919699,1.74846e-07,-0.782,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:48.945466,1.74846e-07,-0.762,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:48.959003,1.74846e-07,-0.742,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:48.985648,1.74846e-07,-0.722,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:48.998967,1.74846e-07,-0.702,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.025707,1.74846e-07,-0.682,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.039003,1.74846e-07,-0.662,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.066440,1.74846e-07,-0.642,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.079252,1.74846e-07,-0.622,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.105868,1.74846e-07,-0.602,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.119303,1.74846e-07,-0.582,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.145915,1.74846e-07,-0.562,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.159739,1.74846e-07,-0.542,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.186536,1.74846e-07,-0.522,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.199705,1.74846e-07,-0.502,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.226368,1.74846e-07,-0.482,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.239535,1.74846e-07,-0.462,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.266972,1.74846e-07,-0.442,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.279894,1.74846e-07,-0.422,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.307055,1.74846e-07,-0.402,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.319894,1.74846e-07,-0.382,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.346686,1.74846e-07,-0.362,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.359970,1.74846e-07,-0.342,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.386766,1.74846e-07,-0.322,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
2025-03-27T15:34:49.400381,1.74846e-07,-0.302,0.0,3218.64,0.0,94.0,0,0.0,1,942.478,0.0,0.0,-0.000100469,0.333333,0.345258,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,11.1803,200.0,20.0,5.0,5.17638,5.7735,7.07107,10.0,14.619,19.3185,28.7939,57.3687,200.0,114.737,57.5877,38.637,29.238,20.0,14.1421,11.547,10.3528,10.0,0.0,0.0,0.0,0.0,0,0,0.0,0,None
